close,sentiment_score,target
0.8576580531381723,0.2474600870827286,0.8576580531381723
0.8766896887749127,0.9450895016932753,0.8766896887749127
0.8549777830869005,0.0,0.8549777830869005
0.8634813499739025,0.937046444121916,0.8634813499739025
0.8457608976444952,0.4014876632801162,0.8457608976444952
0.8677234828446359,0.862814465408805,0.8677234828446359
0.8699794807638781,0.8326378809869376,0.8699794807638781
0.8840170626834123,0.9849419448476053,0.8840170626834123
0.8975723513444014,0.8258950169327528,0.8975723513444014
0.8835926728614714,0.02050072568940492,0.8835926728614714
0.8850197807319253,0.9450895016932753,0.8850197807319253
0.8924048226972057,0.8089320270924045,0.8924048226972057
0.8776924068234258,0.02050072568940492,0.8776924068234258
0.8789842889852246,0.8447629414610547,0.8789842889852246
0.8754364089041833,0.2287131107885825,0.8754364089041833
0.8826671593950974,0.4744194484760523,0.8826671593950974
0.8844219159799951,0.7731011127237543,0.8844219159799951
0.8425599674234325,0.4744194484760523,0.8425599674234325
0.8365438945121784,0.6237602805999033,0.8365438945121784
0.8358690605579326,0.7731011127237543,0.8358690605579326
0.8105706724978095,0.7731011127237543,0.8105706724978095
0.7619406124936079,0.7731011127237543,0.7619406124936079
0.7451264901749519,0.4744194484760523,0.7451264901749519
0.7674554440705175,0.4744194484760523,0.7674554440705175
0.7900542609338341,0.7731011127237543,0.7900542609338341
0.788415311222145,0.7731011127237543,0.788415311222145
0.7909026875079808,0.7731011127237543,0.7909026875079808
0.7742042543726215,0.4744194484760523,0.7742042543726215
0.7723531097499616,0.4744194484760523,0.7723531097499616
0.7600123809787211,0.7731011127237543,0.7600123809787211
0.7469583336520769,0.7731011127237543,0.7469583336520769
0.7464569746278205,0.5131228834059023,0.7464569746278205
0.7468811290699378,0.4744194484760523,0.7468811290699378
0.750949787010682,0.4744194484760523,0.750949787010682
0.7665877163508361,0.7731011127237543,0.7665877163508361
0.7745898065236696,0.862814465408805,0.7745898065236696
0.7530514934555586,0.045295113691340094,0.7530514934555586
0.7224890710205658,0.2287131107885825,0.7224890710205658
0.7227975362793864,0.5930495081438477,0.7227975362793864
0.6861225352054661,0.49477906789227544,0.6861225352054661
0.6284684835242951,0.4179063860667635,0.6284684835242951
0.6029580182431131,0.4179063860667635,0.6029580182431131
0.5640077181044156,0.3900882922109338,0.5640077181044156
0.6268873195592983,0.9186320754716981,0.6268873195592983
0.68583337109218,0.966315916787615,0.68583337109218
0.6803957440974095,0.034470246734397636,0.6803957440974095
0.6174197546047648,0.034470246734397636,0.6174197546047648
0.4761188927026958,0.21386671504596033,0.4761188927026958
0.5122153301702208,0.7521770682148041,0.5122153301702208
0.4877268840830866,0.5003930817610063,0.4877268840830866
0.39106462882661397,0.22082123850991775,0.39106462882661397
0.4057770447003939,0.40901669085631354,0.4057770447003939
0.31838957832293047,0.27951136913401065,0.31838957832293047
0.22527520314749894,0.10041727140783746,0.22527520314749894
0.17122693498397346,0.10561804547653603,0.17122693498397346
0.08732956294085903,0.10041727140783746,0.08732956294085903
0.11170243753460807,0.5896528785679729,0.11170243753460807
0.031969993780088135,0.21870464441219162,0.031969993780088135
0.0,0.22641509433962265,0.0
0.1630897367923967,0.9871492501209482,0.1630897367923967
0.25443017192730766,0.991775520077407,0.25443017192730766
0.20042038836494003,0.25819424286405424,0.20042038836494003
0.2396791537624583,0.8019472665699081,0.2396791537624583
0.2149399104732841,0.43190614417029516,0.2149399104732841
0.23385585692672795,0.5245827285921625,0.23385585692672795
0.26144884519716305,0.7097544750846638,0.26144884519716305
0.32760646376533575,0.8059687953555879,0.32760646376533575
0.31412814430666214,0.1560836961780358,0.31412814430666214
0.2524054346847471,0.15052007740686985,0.2524054346847471
0.25689824706760866,0.8059687953555879,0.25689824706760866
0.24421045074647774,0.08578253507498795,0.24421045074647774
0.28042269508721107,0.8690130624092889,0.28042269508721107
0.2460615953691374,0.22082123850991775,0.2460615953691374
0.18484024477147853,0.22082123850991775,0.18484024477147853
0.24804761263071673,0.8690130624092889,0.24804761263071673
0.22371334032803714,0.5652515723270439,0.22371334032803714
0.1943657131626162,0.22082123850991775,0.1943657131626162
0.22284573029826737,0.9269775036284471,0.22284573029826737
0.22731912384568265,0.9269775036284471,0.22731912384568265
0.18678777743190023,0.22082123850991775,0.18678777743190023
0.19847285570451834,0.8889392839864538,0.19847285570451834
0.20119161035694755,0.6102510347793366,0.20119161035694755
0.2191049564517904,0.8690130624092889,0.2191049564517904
0.28308366399294793,0.8690130624092889,0.28308366399294793
0.23620836057364425,0.22082123850991775,0.23620836057364425
0.2393513873581028,0.8690130624092889,0.2393513873581028
0.23256397476492907,0.18644170295113693,0.23256397476492907
0.2302307722635477,0.3648403483309144,0.2302307722635477
0.2477005450808265,0.9186320754716981,0.2477005450808265
0.22143804126325994,0.22082123850991775,0.22143804126325994
0.20755475081809194,0.24201741654571846,0.20755475081809194
0.1825842468522363,0.22082123850991775,0.1825842468522363
0.17406137881969963,0.4436381228834059,0.17406137881969963
0.18055950960967548,0.892174649250121,0.18055950960967548
0.20099883428142373,1.0,0.20099883428142373
0.20306205612514194,0.5620766811804547,0.20306205612514194
0.23620836057364425,0.9704886308659895,0.23620836057364425
0.24494318813732763,0.5633768746976294,0.24494318813732763
0.2748307766180744,0.892174649250121,0.2748307766180744
0.3065888108670156,0.9124939525882922,0.3065888108670156
0.35226862016228266,0.9478713110788582,0.35226862016228266
0.39303134494265857,0.9650157232704404,0.39303134494265857
0.3813655678155752,0.6573838896952104,0.3813655678155752
0.3930506460881933,0.5553640541848088,0.3930506460881933
0.4405236965695156,0.958514755684567,0.4405236965695156
0.41613163852014345,0.5699685534591196,0.41613163852014345
0.3704518292248766,0.2516025641025641,0.3704518292248766
0.3441507231162406,0.23066172122775896,0.3441507231162406
0.35726267387948907,0.5553640541848088,0.35726267387948907
0.33364183782212464,0.4886006289308176,0.33364183782212464
0.40338605645231995,0.9146105466860184,0.40338605645231995
0.4022869503660451,0.3648403483309144,0.4022869503660451
0.37629430951622966,0.30977866473149496,0.37629430951622966
0.38682249595588036,0.8738509917755202,0.38682249595588036
0.37480965127890675,0.6054668601838413,0.37480965127890675
0.3615048067502227,0.31703555878084183,0.3615048067502227
0.3954416343362672,0.855073778422835,0.3954416343362672
0.3725728368152874,0.30977866473149496,0.3725728368152874
0.3730548946940091,0.6548137397194002,0.3730548946940091
0.3717437113866755,0.30977866473149496,0.3717437113866755
0.36514919255893763,0.6746794871794872,0.36514919255893763
0.37128095465348854,0.5342585873246251,0.37128095465348854
0.3914116963765042,0.9609941944847605,0.3914116963765042
0.3936099085490541,0.9609941944847605,0.3936099085490541
0.4019783674173125,0.9609941944847605,0.4019783674173125
0.40313537694019175,0.937046444121916,0.40313537694019175
0.4430304916907979,0.9609941944847605,0.4430304916907979
0.42943636535891594,0.6823899371069182,0.42943636535891594
0.419833810075551,0.3615747460087083,0.419833810075551
0.4338905754507083,0.9609941944847605,0.4338905754507083
0.44060090115165473,0.9609941944847605,0.44060090115165473
0.4379399322459179,0.6746794871794872,0.4379399322459179
0.4454599645400297,0.9609941944847605,0.4454599645400297
0.4357610212189027,0.3164912917271408,0.4357610212189027
0.4222827017602291,0.26590469279148526,0.4222827017602291
0.45053122283937497,0.9609941944847605,0.45053122283937497
0.4490657480576752,0.6823899371069182,0.4490657480576752
0.4622356022575278,0.9609941944847605,0.4622356022575278
0.43252160639668213,0.5282423410061196,0.43252160639668213
0.4502998444727815,0.9609941944847605,0.4502998444727815
0.4489886611654479,0.2694726656990808,0.4489886611654479
0.44069728918941653,0.2633950169327528,0.44069728918941653
0.45540970506319645,0.9609941944847605,0.45540970506319645
0.40018512623125724,0.2633950169327528,0.40018512623125724
0.4301306181486082,0.9609941944847605,0.4301306181486082
0.4528644253407563,0.8590953072085148,0.4528644253407563
0.4719539644141013,0.9609941944847605,0.4719539644141013
0.46154146715774735,0.2694726656990808,0.46154146715774735
0.46291055390168534,0.7853471214320271,0.46291055390168534
0.4733229334681275,0.9450895016932753,0.4733229334681275
0.4982356516872908,0.7731011127237543,0.4982356516872908
0.49935405891910056,0.7731011127237543,0.49935405891910056
0.5020921147170647,0.6591275600709563,0.5020921147170647
0.5248453407446594,0.6237602805999033,0.5248453407446594
0.5167853471352215,0.35386429608127723,0.5167853471352215
0.5192920245665922,0.7731011127237543,0.5192920245665922
0.5479262154866977,0.7731011127237543,0.5479262154866977
0.5450917716509718,0.5342585873246251,0.5450917716509718
0.5511656303089183,0.5342585873246251,0.5511656303089183
0.5416787642088501,0.35386429608127723,0.5416787642088501
0.49624963442571146,0.35386429608127723,0.49624963442571146
0.5291452593620853,0.6237602805999033,0.5291452593620853
0.5328474309174929,0.7731011127237543,0.5328474309174929
0.5165924533697859,0.5500120948234156,0.5165924533697859
0.49900699136921034,0.5428459119496856,0.49900699136921034
0.4958639645847518,0.5428459119496856,0.4958639645847518
0.4998747190888917,0.7731011127237543,0.4998747190888917
0.4579934693867944,0.4466315916787616,0.4579934693867944
0.36499490108457144,0.4466315916787616,0.36499490108457144
0.40780166425304265,0.8198778422835027,0.40780166425304265
0.45947824531402914,0.8198778422835027,0.45947824531402914
0.4317695678602973,0.4466315916787616,0.4317695678602973
0.41368274683546535,0.4466315916787616,0.41368274683546535
0.4024411241504995,0.40925858732462517,0.4024411241504995
0.4116581272828166,0.8198778422835027,0.4116581272828166
0.3878443974600163,0.4466315916787616,0.3878443974600163
0.36549626010882785,0.4466315916787616,0.36549626010882785
0.36125412723809425,0.4537977745524916,0.36125412723809425
0.33391181847978757,0.4466315916787616,0.33391181847978757
0.37309349698507877,0.8198778422835027,0.37309349698507877
0.3531941336286566,0.4466315916787616,0.3531941336286566
0.3385010189004114,0.6921867440735365,0.3385010189004114
0.32841640573832476,0.4466315916787616,0.32841640573832476
0.3745010683301744,0.7935010482180294,0.3745010683301744
0.3548523844858804,0.4466315916787616,0.3548523844858804
0.3630088838229921,0.8198778422835027,0.3630088838229921
0.3804978400958938,0.855073778422835,0.3804978400958938
0.38036296745697395,0.4466315916787616,0.38036296745697395
0.39262649164607577,0.8409833091436865,0.39262649164607577
0.3951717713685159,0.5954281567489115,0.3951717713685159
0.40583483044708624,0.8409833091436865,0.40583483044708624
0.4178862774151293,0.5954281567489115,0.4178862774151293
0.44243274462877946,0.8678942912433478,0.44243274462877946
0.4165943952533304,0.4466315916787616,0.4165943952533304
0.4176935013396055,0.5275459603289793,0.4176935013396055
0.4311911219438136,0.8409833091436865,0.4311911219438136
0.42345889473873144,0.5500120948234156,0.42345889473873144
0.4249243695204312,0.6237602805999033,0.4249243695204312
0.42754673613509864,0.5275459603289793,0.42754673613509864
0.429976326674242,0.7672351233671989,0.429976326674242
0.4384412912701743,0.7731011127237543,0.4384412912701743
0.4312875099815756,0.4466315916787616,0.4312875099815756
0.42762382302732593,0.4537977745524916,0.42762382302732593
0.4395210962109144,0.7731011127237543,0.4395210962109144
0.4132199901022784,0.6184385582970489,0.4132199901022784
0.480765878870012,0.7731011127237543,0.480765878870012
0.5169010363185182,0.7731011127237543,0.5169010363185182
0.527718386871455,0.5275459603289793,0.527718386871455
0.5729546228891578,0.7731011127237543,0.5729546228891578
0.603902832855022,0.8264997581035318,0.603902832855022
0.5781994738084044,0.4466315916787616,0.5781994738084044
0.5791828907113825,0.5275459603289793,0.5791828907113825
0.5912150365338908,0.7731011127237543,0.5912150365338908
0.6073543248983011,0.7731011127237543,0.6073543248983011
0.614758785699028,0.6735405579745202,0.614758785699028
0.6175932295347542,0.7731011127237543,0.6175932295347542
0.6133126120628629,0.5500120948234156,0.6133126120628629
0.6456296733928413,0.855073778422835,0.6456296733928413
0.6576233346141918,0.7731011127237543,0.6576233346141918
0.6491005842715671,0.6112723754233189,0.6491005842715671
0.6824975682321974,0.8264997581035318,0.6824975682321974
0.6812055683804865,0.6184385582970489,0.6812055683804865
0.6097646142919098,0.4466315916787616,0.6097646142919098
0.6517422520317693,0.7731011127237543,0.6517422520317693
0.6855440892889821,0.7731011127237543,0.6855440892889821
0.6832687902242052,0.5365263667150459,0.6832687902242052
0.6737626229786022,0.4466315916787616,0.6737626229786022
0.7124622436051715,0.7888243831640058,0.7124622436051715
0.7066004621682835,0.6184385582970489,0.7066004621682835
0.7047686186911588,0.6921867440735365,0.7047686186911588
0.7001601171250003,0.5428459119496856,0.7001601171250003
0.721833420521943,0.8889090469279148,0.721833420521943
0.7325350818915828,0.5275459603289793,0.7325350818915828
0.7775207560870694,0.7731011127237543,0.7775207560870694
0.7748790883268672,0.6184385582970489,0.7748790883268672
0.7626733498844578,0.6256047411707789,0.7626733498844578
0.7793139972731247,0.7731011127237543,0.7793139972731247
0.7175912876512094,0.4466315916787616,0.7175912876512094
0.7133877570715454,0.4744194484760523,0.7133877570715454
0.7502170496198319,0.8198778422835027,0.7502170496198319
0.7303369874089447,0.4537977745524916,0.7303369874089447
0.7097048866616729,0.4466315916787616,0.7097048866616729
0.7555196862857709,0.7731011127237543,0.7555196862857709
0.7608030218061754,0.6993529269472666,0.7608030218061754
0.730510462338934,0.4466315916787616,0.730510462338934
0.7529358042722616,0.8264997581035318,0.7529358042722616
0.7953568975997731,0.7731011127237543,0.7953568975997731
0.8372188461563357,0.7731011127237543,0.8372188461563357
0.8283875128649785,0.6184385582970489,0.8283875128649785
0.8408246296739814,0.7731011127237543,0.8408246296739814
0.8398412127710029,0.6921867440735365,0.8398412127710029
0.8135594078079018,0.5169327527818094,0.8135594078079018
0.831896908344862,0.7731011127237543,0.831896908344862
0.8141378537243855,0.40925858732462517,0.8141378537243855
0.8639055044160195,0.7731011127237543,0.8639055044160195
0.8568675300006297,0.5738993710691824,0.8568675300006297
0.819016335948207,0.4466315916787616,0.819016335948207
0.8120168461339747,0.4466315916787616,0.8120168461339747
0.7713889939925183,0.5054386389292049,0.7713889939925183
0.7641774269572277,0.4537977745524916,0.7641774269572277
0.7205608395056788,0.4466315916787616,0.7205608395056788
0.6655290367492634,0.5369093694565392,0.6655290367492634
0.7336341879778578,0.7731011127237543,0.7336341879778578
0.7170707451713301,0.4466315916787616,0.7170707451713301
0.7212163723143896,0.7731011127237543,0.7212163723143896
0.7374906510076316,0.7731011127237543,0.7374906510076316
0.7457435383825051,0.6993529269472666,0.7457435383825051
0.7534178621509833,0.7731011127237543,0.7534178621509833
0.7394767859591227,0.6184385582970489,0.7394767859591227
0.7446830345872997,0.5275459603289793,0.7446830345872997
0.7457049360914356,0.800919206579584,0.7457049360914356
0.75681156844757,0.7731011127237543,0.75681156844757
0.7579106745338453,0.6921867440735365,0.7579106745338453
0.732419392708286,0.4466315916787616,0.732419392708286
0.7208693047644996,0.6993529269472666,0.7208693047644996
0.7424076178326111,0.5275459603289793,0.7424076178326111
0.7412314248541088,0.6921867440735365,0.7412314248541088
0.7565994912265113,0.7731011127237543,0.7565994912265113
0.7402287068055957,0.40925858732462517,0.7402287068055957
0.7437381022854792,0.7731011127237543,0.7437381022854792
0.7287172211528785,0.4466315916787616,0.7287172211528785
0.7730086425586729,0.6921867440735365,0.7730086425586729
0.7728929533753761,0.6993529269472666,0.7728929533753761
0.7739727583161162,0.6921867440735365,0.7739727583161162
0.7358901858971001,0.4466315916787616,0.7358901858971001
0.722180488071833,0.3548621190130624,0.722180488071833
0.7200208781903528,0.5500120948234156,0.7200208781903528
0.6961300614753256,0.4537977745524916,0.6961300614753256
0.7180155597832387,0.7731011127237543,0.7180155597832387
0.7404409017165663,0.7731011127237543,0.7404409017165663
0.7255164086217276,0.4466315916787616,0.7255164086217276
0.725554893222885,0.8590953072085148,0.725554893222885
0.7188446852118504,0.5428459119496856,0.7188446852118504
0.7520295919514224,0.7731011127237543,0.7520295919514224
0.7537649297008735,0.5275459603289793,0.7537649297008735
0.7278110088320395,0.34715166908563133,0.7278110088320395
0.7205608395056788,0.4466315916787616,0.7205608395056788
0.6924857933565223,0.4466315916787616,0.6924857933565223
0.6899982993807745,0.40925858732462517,0.6899982993807745
0.7173021235379236,0.7731011127237543,0.7173021235379236
0.7070825200470054,0.6921867440735365,0.7070825200470054
0.6749774182481736,0.4466315916787616,0.6749774182481736
0.6478085844198564,0.4466315916787616,0.6478085844198564
0.6460153432338007,0.4537977745524916,0.6460153432338007
0.6340988865945894,0.6993529269472666,0.6340988865945894
0.6424674631527598,0.7731011127237543,0.6424674631527598
0.6503924664333658,0.7731011127237543,0.6503924664333658
0.6551937440750488,0.7731011127237543,0.6551937440750488
0.6549430645629202,0.6112723754233189,0.6549430645629202
0.6092825564131881,0.4466315916787616,0.6092825564131881
0.6071229465317076,0.4537977745524916,0.6071229465317076
0.6518386400695311,0.7731011127237543,0.6518386400695311
0.6587031395549321,0.5275459603289793,0.6587031395549321
0.6572183636276974,0.533180132236736,0.6572183636276974
0.6485028372095485,0.4466315916787616,0.6485028372095485
0.6473651288322042,0.4537977745524916,0.6473651288322042
0.6285262692709874,0.610103209159813,0.6285262692709874
0.6307823848801417,0.4466315916787616,0.6307823848801417
0.6477121963820944,0.7376834381551363,0.6477121963820944
0.6273500762924853,0.4466315916787616,0.6273500762924853
0.6257496111819538,0.4537977745524916,0.6257496111819538
0.6248820011521843,0.6993529269472666,0.6248820011521843
0.6382060291364915,0.7731011127237543,0.6382060291364915
0.6303388116025777,0.4466315916787616,0.6303388116025777
0.6122328071221228,0.18426463473633287,0.6122328071221228
0.6210640227235682,0.50831519109821,0.6210640227235682
0.6239563699958985,0.7545960328979198,0.6239563699958985
0.6211219261601724,0.3615747460087083,0.6211219261601724
0.6052525007635132,0.3615747460087083,0.6052525007635132
0.620254198440491,0.7731011127237543,0.620254198440491
0.6095139347797816,0.2209421867440735,0.6095139347797816
0.5835984985121052,0.34715166908563133,0.5835984985121052
0.5814774909216944,0.22565916787614904,0.5814774909216944
0.5551956859585931,0.16364296081277213,0.5551956859585931
0.570178082490036,0.8355104015481374,0.570178082490036
0.5620794865895289,0.21637639090469285,0.5620794865895289
0.5626193302149429,0.6916424770198355,0.5626193302149429
0.5748057675118174,0.7392053701015965,0.5748057675118174
0.5725304684470405,0.6582910014513789,0.5725304684470405
0.5781608715173348,0.7392053701015965,0.5781608715173348
0.6205434802436887,0.7392053701015965,0.6205434802436887
0.6506045436544248,0.7392053701015965,0.6506045436544248
0.6792773368655998,0.7512094823415578,0.6792773368655998
0.6607277591075809,0.45334421867440744,0.6607277591075809
0.6549430645629202,0.4537977745524916,0.6549430645629202
0.632479238028435,0.23028543783260766,0.632479238028435
0.6403270367269023,0.5275459603289793,0.6403270367269023
0.652879842719202,0.6237602805999033,0.652879842719202
0.6455911887916839,0.21637639090469285,0.6455911887916839
0.634503857581084,0.28870343492985007,0.634503857581084
0.6331733731282154,0.38603652636671504,0.6331733731282154
0.6137174653594455,0.37430454765360427,0.6137174653594455
0.5990822540678047,0.3814707305273343,0.5990822540678047
0.571392760069696,0.6112723754233189,0.571392760069696
0.563255679568031,0.37887034349298504,0.563255679568031
0.5816316647061488,0.6237602805999033,0.5816316647061488
